,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-06-21 09:30:00-04:00,38.189998626708984,38.70000076293945,37.654998779296875,38.31999969482422,3874023,0,0
2022-06-21 10:30:00-04:00,38.33000183105469,38.724998474121094,38.29999923706055,38.62009811401367,1385343,0,0
2022-06-21 11:30:00-04:00,38.630001068115234,38.797298431396484,38.25,38.32630157470703,914880,0,0
2022-06-21 12:30:00-04:00,38.31999969482422,38.630001068115234,38.292701721191406,38.42300033569336,738434,0,0
2022-06-21 13:30:00-04:00,38.43000030517578,38.7599983215332,38.380001068115234,38.494998931884766,1167972,0,0
2022-06-21 14:30:00-04:00,38.5,39.08000183105469,38.46500015258789,38.94499969482422,1641532,0,0
2022-06-21 15:30:00-04:00,38.95000076293945,38.9900016784668,38.810001373291016,38.939998626708984,2076622,0,0
2022-06-22 09:30:00-04:00,38.56999969482422,39.2400016784668,38.50040054321289,38.90999984741211,2094817,0,0
2022-06-22 10:30:00-04:00,38.90999984741211,39.14500045776367,38.86000061035156,38.9900016784668,930449,0,0
2022-06-22 11:30:00-04:00,38.9900016784668,39.02149963378906,38.560001373291016,38.790000915527344,599207,0,0
2022-06-22 12:30:00-04:00,38.77000045776367,39.13999938964844,38.7400016784668,39.099998474121094,738855,0,0
2022-06-22 13:30:00-04:00,39.099998474121094,39.33720016479492,39.029998779296875,39.099998474121094,559220,0,0
2022-06-22 14:30:00-04:00,39.11000061035156,39.15999984741211,38.775001525878906,38.79999923706055,1202205,0,0
2022-06-22 15:30:00-04:00,38.790000915527344,38.84000015258789,38.4093017578125,38.45000076293945,1750732,0,0
2022-06-23 11:30:00-04:00,38.83000183105469,38.87009811401367,38.709999084472656,38.7400016784668,2529684,0,0
2022-06-23 12:30:00-04:00,38.742801666259766,38.7599983215332,38.480098724365234,38.5276985168457,461211,0,0
2022-06-23 13:30:00-04:00,38.529998779296875,38.744598388671875,38.4900016784668,38.630001068115234,401849,0,0
2022-06-23 14:30:00-04:00,38.630001068115234,38.724998474121094,38.540000915527344,38.70000076293945,585192,0,0
2022-06-23 15:30:00-04:00,38.70000076293945,38.900001525878906,38.68000030517578,38.70000076293945,811302,0,0
2022-06-24 09:30:00-04:00,39.0099983215332,39.709999084472656,38.869998931884766,39.654998779296875,2323852,0,0
2022-06-24 10:30:00-04:00,39.66999816894531,39.79999923706055,39.47999954223633,39.779998779296875,1478538,0,0
2022-06-24 11:30:00-04:00,39.779998779296875,39.919898986816406,39.40999984741211,39.63999938964844,965495,0,0
2022-06-24 12:30:00-04:00,39.63999938964844,39.7150993347168,39.529998779296875,39.564300537109375,696888,0,0
2022-06-24 13:30:00-04:00,39.55500030517578,39.595001220703125,39.290000915527344,39.349998474121094,546107,0,0
2022-06-24 14:30:00-04:00,39.36000061035156,39.61000061035156,39.29999923706055,39.55500030517578,657775,0,0
2022-06-24 15:30:00-04:00,39.55500030517578,39.560001373291016,39.32500076293945,39.52000045776367,1601407,0,0
2022-06-27 09:30:00-04:00,39.66999816894531,39.880001068115234,39.17499923706055,39.18000030517578,1522630,0,0
2022-06-27 10:30:00-04:00,39.18000030517578,39.53990173339844,39.18000030517578,39.53499984741211,687992,0,0
2022-06-27 11:30:00-04:00,39.53620147705078,39.650001525878906,39.18000030517578,39.23500061035156,576034,0,0
2022-06-27 12:30:00-04:00,39.23379898071289,39.39500045776367,39.16999816894531,39.39500045776367,396047,0,0
2022-06-27 13:30:00-04:00,39.38999938964844,39.38999938964844,39.130001068115234,39.16999816894531,451944,0,0
2022-06-27 14:30:00-04:00,39.165000915527344,39.20000076293945,39.02259826660156,39.08000183105469,619423,0,0
2022-06-27 15:30:00-04:00,39.06999969482422,39.22999954223633,38.89500045776367,39.18000030517578,1015911,0,0
2022-06-28 09:30:00-04:00,39.209999084472656,39.70500183105469,39.099998474121094,39.209999084472656,1025147,0,0
2022-06-28 10:30:00-04:00,39.224998474121094,39.38999938964844,39.060001373291016,39.1172981262207,607838,0,0
2022-06-28 11:30:00-04:00,39.11199951171875,39.20000076293945,38.92499923706055,39.19779968261719,829758,0,0
2022-06-28 12:30:00-04:00,39.18000030517578,39.20000076293945,38.775001525878906,38.81999969482422,539606,0,0
2022-06-28 13:30:00-04:00,38.814998626708984,38.84700012207031,38.650001525878906,38.84000015258789,555648,0,0
2022-06-28 14:30:00-04:00,38.84000015258789,38.91999816894531,38.650001525878906,38.819000244140625,561455,0,0
2022-06-28 15:30:00-04:00,38.814998626708984,38.900001525878906,38.65999984741211,38.81990051269531,1066469,0,0
2022-06-29 09:30:00-04:00,38.7599983215332,38.779998779296875,38.20000076293945,38.4900016784668,1310090,0,0
2022-06-29 10:30:00-04:00,38.499900817871094,38.609901428222656,38.2400016784668,38.35499954223633,679808,0,0
2022-06-29 11:30:00-04:00,38.36000061035156,38.470001220703125,38.119998931884766,38.130001068115234,553136,0,0
2022-06-29 12:30:00-04:00,38.1349983215332,38.150001525878906,37.650001525878906,37.665000915527344,1080219,0,0
2022-06-29 13:30:00-04:00,37.650001525878906,38.04999923706055,37.63999938964844,37.810001373291016,945044,0,0
2022-06-29 14:30:00-04:00,37.79999923706055,37.97999954223633,37.65999984741211,37.97819900512695,954404,0,0
2022-06-29 15:30:00-04:00,37.970001220703125,37.970001220703125,37.7599983215332,37.810001373291016,880484,0,0
2022-06-30 09:30:00-04:00,37.529998779296875,37.64860153198242,36.9900016784668,37.2599983215332,1463439,0,0
2022-06-30 10:30:00-04:00,37.2599983215332,37.630001068115234,37.237701416015625,37.59000015258789,756754,0,0
2022-06-30 11:30:00-04:00,37.57500076293945,37.92499923706055,37.439998626708984,37.921199798583984,757878,0,0
2022-06-30 12:30:00-04:00,37.92839813232422,38.02000045776367,37.36000061035156,37.41999816894531,623823,0,0
2022-06-30 13:30:00-04:00,37.43000030517578,37.70000076293945,37.290000915527344,37.380001068115234,636125,0,0
2022-06-30 14:30:00-04:00,37.369998931884766,37.43000030517578,37.21200180053711,37.4026985168457,613405,0,0
2022-06-30 15:30:00-04:00,37.39979934692383,37.470001220703125,37.25,37.38999938964844,921396,0,0
2022-07-01 09:30:00-04:00,37.380001068115234,37.90999984741211,37.279998779296875,37.279998779296875,1212527,0,0
2022-07-01 10:30:00-04:00,37.27000045776367,37.60110092163086,37.08000183105469,37.599998474121094,944618,0,0
2022-07-01 11:30:00-04:00,37.599998474121094,37.810001373291016,37.59000015258789,37.79999923706055,977483,0,0
2022-07-01 12:30:00-04:00,37.80009841918945,37.82500076293945,37.61000061035156,37.72999954223633,419354,0,0
2022-07-01 13:30:00-04:00,37.7400016784668,38.04999923706055,37.7400016784668,37.98500061035156,576526,0,0
2022-07-01 14:30:00-04:00,37.9900016784668,38.220001220703125,37.88999938964844,37.94499969482422,562977,0,0
2022-07-01 15:30:00-04:00,37.95000076293945,38.154998779296875,37.95000076293945,38.1349983215332,283544,0,0
2022-07-06 09:30:00-04:00,38.209999084472656,38.45000076293945,37.73740005493164,37.93000030517578,1108851,0,0
2022-07-06 10:30:00-04:00,37.95000076293945,38.20000076293945,37.8650016784668,38.144901275634766,538182,0,0
2022-07-06 11:30:00-04:00,38.130001068115234,38.220001220703125,37.96500015258789,38.209999084472656,556040,0,0
2022-07-06 12:30:00-04:00,38.21820068359375,38.2400016784668,38.04999923706055,38.099998474121094,431359,0,0
2022-07-06 13:30:00-04:00,38.099998474121094,38.150001525878906,37.790000915527344,38.03089904785156,419881,0,0
2022-07-06 14:30:00-04:00,38.02799987792969,38.400001525878906,37.97999954223633,38.322200775146484,488866,0,0
2022-07-06 15:30:00-04:00,38.32500076293945,38.349998474121094,38.220001220703125,38.244998931884766,217661,0,0
2022-07-07 09:30:00-04:00,38.31999969482422,38.829898834228516,38.31999969482422,38.654998779296875,970201,0,0
2022-07-07 10:30:00-04:00,38.654998779296875,39.06999969482422,38.654998779296875,38.8849983215332,964219,0,0
2022-07-07 11:30:00-04:00,38.880001068115234,39.5099983215332,38.81999969482422,39.209999084472656,2382665,0,0
2022-07-07 12:30:00-04:00,39.21500015258789,39.220001220703125,38.88999938964844,38.959999084472656,967915,0,0
2022-07-07 13:30:00-04:00,38.959999084472656,39.099998474121094,38.915000915527344,38.95000076293945,588002,0,0
2022-07-07 14:30:00-04:00,38.94499969482422,39.04999923706055,38.83000183105469,38.8650016784668,729666,0,0
2022-07-07 15:30:00-04:00,38.86000061035156,38.95500183105469,38.68000030517578,38.75,994178,0,0
2022-07-08 09:30:00-04:00,37.5099983215332,37.54999923706055,36.869998931884766,37.31999969482422,5348557,0,0
2022-07-08 10:30:00-04:00,37.33000183105469,37.506900787353516,37.209999084472656,37.220001220703125,1949436,0,0
2022-07-08 11:30:00-04:00,37.22949981689453,37.29999923706055,37.04999923706055,37.057498931884766,2205375,0,0
2022-07-08 12:30:00-04:00,37.04999923706055,37.290000915527344,37.0,37.279998779296875,2393175,0,0
2022-07-08 13:30:00-04:00,37.275001525878906,37.275001525878906,36.9900016784668,37.07500076293945,1878615,0,0
2022-07-08 14:30:00-04:00,37.08000183105469,37.119998931884766,36.88010025024414,36.96500015258789,2106063,0,0
2022-07-08 15:30:00-04:00,36.959999084472656,37.08000183105469,36.79999923706055,36.86000061035156,2710959,0,0
2022-07-11 09:30:00-04:00,34.599998474121094,34.900001525878906,33.869998931884766,34.290000915527344,25618977,0,0
